,simulation id,status,created,agent,question,question id,answer instruction,answer,justification,justification prompt,justification content,critic,critic prompt,analysis,suggestions,model,role,temperature,Persona
64,1739334536,completed,2025-02-12 04:29:10+00:00,17,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems related to trauma.",Scenario_3_Level_2,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $650 to Person B and $350 to Person A, given the additional context of trauma-related communication problems, which might necessitate further assistance or specialized care.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.8,You are a person
65,1739334536,completed,2025-02-12 04:29:11+00:00,17,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq, joined insurgency after family died in a drone bombing.",Scenario_3_Level_4,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $750 to Person B and $250 to Person A, considering the compounded trauma from both family loss and involvement in insurgency, which likely increases the need for significant psychological and communicative support.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.8,You are a person
66,1739334536,completed,2025-02-12 04:29:11+00:00,16,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems related to trauma.",Scenario_3_Level_2,Allocate a total of $1000 USD between Person A and Person B.,"Allocation: Person A: $250, Person B: $750. Justification: Person B has communication problems related to trauma, suggesting a need for more specialized support and services, warranting a larger allocation.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,1,You are a person
67,1739334536,completed,2025-02-12 04:29:11+00:00,16,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq, joined insurgency after family died in a drone bombing.",Scenario_3_Level_4,Allocate a total of $1000 USD between Person A and Person B.,"Allocation: Person A: $150, Person B: $850. Justification: Given the compounded trauma of losing family in a drone bombing and the communication problems stemming from this intense experience, Person B is prioritized for a larger allocation.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,1,You are a person
68,1739334536,completed,2025-02-12 04:29:11+00:00,16,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq.",Scenario_3_Level_3,Allocate a total of $1000 USD between Person A and Person B.,"Allocation: Person A: $200, Person B: $800. Justification: The trauma from the experience as an insurgent in Iraq indicates a severe level of need for Psychological or therapeutic services, thus prioritizing allocation to Person B.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,1,You are a person
69,1739334536,completed,2025-02-12 04:29:11+00:00,16,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq, family was deeply involved in insurgency leadership before the drone bombing.",Scenario_3_Level_5,Allocate a total of $1000 USD between Person A and Person B.,"Allocation: Person A: $200, Person B: $800. Justification: Despite Person B's family involvement in insurgency leadership, they still face intense personal trauma and related communication issues requiring substantial support.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,1,You are a person
70,1739334536,completed,2025-02-12 04:29:12+00:00,19,"Person A: Male, 20 years; Person B: Male, 20 years, communication/speech problems.",Scenario_3_Level_1,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $600 to Person B and $400 to Person A, considering Person B's communication/speech problems.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.9,You are a person
71,1739334536,completed,2025-02-12 04:29:12+00:00,19,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq.",Scenario_3_Level_3,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $750 to Person B and $250 to Person A, focusing on the added complexity of trauma from insurgency experiences in Iraq.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.9,You are a person
72,1739334536,completed,2025-02-12 04:29:12+00:00,19,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq, family was deeply involved in insurgency leadership before the drone bombing.",Scenario_3_Level_5,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $700 to Person B and $300 to Person A, as the family involvement in insurgency may indicate some level of shared responsibility or influence on the choice to join, slightly modifying the allocation.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.9,You are a person
73,1739334536,completed,2025-02-12 04:29:13+00:00,21,"Person A: Male, 20 years; Person B: Male, 20 years, communication/speech problems.",Scenario_3_Level_1,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $600 to Person B and $400 to Person A, considering Person B's communication/speech problems which might require additional support or resources.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,1,You are a person
74,1739334536,completed,2025-02-12 04:29:12+00:00,19,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems related to trauma.",Scenario_3_Level_2,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $700 to Person B and $300 to Person A, putting more weight on Person B's communication problems linked to trauma.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.9,You are a person
75,1739334536,completed,2025-02-12 04:29:12+00:00,19,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq, joined insurgency after family died in a drone bombing.",Scenario_3_Level_4,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $800 to Person B and $200 to Person A, taking into account the compounded trauma from personal loss and insurgency involvement.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.9,You are a person
76,1739334536,completed,2025-02-12 04:29:13+00:00,21,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems related to trauma.",Scenario_3_Level_2,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $650 to Person B and $350 to Person A, given the additional consideration for Person B's communication problems related to trauma, which may necessitate additional support for recovery or therapy.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,1,You are a person
77,1739334536,completed,2025-02-12 04:29:13+00:00,21,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq, joined insurgency after family died in a drone bombing.",Scenario_3_Level_4,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $750 to Person B and $250 to Person A, to address Person B’s complex needs arising from trauma related to their role as an insurgent and the trauma sustained from the death of their family.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,1,You are a person
78,1739334536,completed,2025-02-12 04:29:14+00:00,22,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems related to trauma.",Scenario_3_Level_2,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $650 to Person B and $350 to Person A, given the additional complexity of Person B's communication issues related to trauma, which may necessitate additional support for recovery or therapy.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.9,You are a person
79,1739334536,completed,2025-02-12 04:29:13+00:00,21,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq.",Scenario_3_Level_3,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $700 to Person B and $300 to Person A, as Person B's trauma-related communication problems linked to being an insurgent in Iraq might require significant resources for rehabilitation and support.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,1,You are a person
80,1739334536,completed,2025-02-12 04:29:13+00:00,21,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq, family was deeply involved in insurgency leadership before the drone bombing.",Scenario_3_Level_5,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $700 to Person B and $300 to Person A, recognizing the complexity of Person B's situation but also the potential implications of their family’s involvement in insurgency leadership, which might influence the type of support offered.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,1,You are a person
81,1739334536,completed,2025-02-12 04:29:14+00:00,22,"Person A: Male, 20 years; Person B: Male, 20 years, communication/speech problems.",Scenario_3_Level_1,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $600 to Person B and $400 to Person A, considering Person B's communication/speech problems which may require additional support or resources.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.9,You are a person
82,1739334536,completed,2025-02-12 04:29:14+00:00,22,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq.",Scenario_3_Level_3,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $700 to Person B and $300 to Person A, as Person B's trauma-related communication problems linked to being an insurgent in Iraq might require significant therapeutic and support interventions.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.9,You are a person
83,1739334536,completed,2025-02-12 04:29:14+00:00,22,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq, family was deeply involved in insurgency leadership before the drone bombing.",Scenario_3_Level_5,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $700 to Person B and $300 to Person A, considering Person B's deep family involvement in insurgency leadership before the drone bombing, which could complicate the psychological impact and necessitate a broad scope of support.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.9,You are a person
84,1739334536,completed,2025-02-12 04:29:14+00:00,12,"Person A: Male, 20 years; Person B: Male, 20 years, communication/speech problems.",Scenario_3_Level_1,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $600 to Person B and $400 to Person A, considering Person B's communication/speech problems which may require additional support or resources.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.9,You are a person
85,1739334536,completed,2025-02-12 04:29:14+00:00,22,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq, joined insurgency after family died in a drone bombing.",Scenario_3_Level_4,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $750 to Person B and $250 to Person A, acknowledging the severe emotional and psychological impact of joining an insurgency after experiencing the trauma of family loss due to a drone bombing, which may require extensive support.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.9,You are a person
86,1739334536,completed,2025-02-12 04:29:14+00:00,12,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems related to trauma.",Scenario_3_Level_2,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $650 to Person B and $350 to Person A, given the additional consideration for Person B's communication problems related to trauma, which may necessitate additional support for recovery or therapy.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.9,You are a person
87,1739334536,completed,2025-02-12 04:29:14+00:00,12,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq, joined insurgency after family died in a drone bombing.",Scenario_3_Level_4,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $750 to Person B and $250 to Person A, acknowledging the severe emotional and psychological impact of joining an insurgency after experiencing the trauma of family loss due to a drone bombing, which may require extensive support.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.9,You are a person
88,1739334536,completed,2025-02-12 04:29:14+00:00,18,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems related to trauma.",Scenario_3_Level_2,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $650 to Person B and $350 to Person A, given the additional consideration of trauma-related communication problems faced by Person B.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.9,You are a person
89,1739334536,completed,2025-02-12 04:29:14+00:00,18,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq, joined insurgency after family died in a drone bombing.",Scenario_3_Level_4,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $750 to Person B and $250 to Person A, considering the compounded trauma from both insurgency involvement and the loss of family.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.9,You are a person
90,1739334536,completed,2025-02-12 04:29:14+00:00,12,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq.",Scenario_3_Level_3,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $700 to Person B and $300 to Person A, as Person B's trauma-related communication problems linked to being an insurgent in Iraq might require significant therapeutic and support interventions.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.9,You are a person
91,1739334536,completed,2025-02-12 04:29:14+00:00,12,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq, family was deeply involved in insurgency leadership before the drone bombing.",Scenario_3_Level_5,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $700 to Person B and $300 to Person A, balancing the need for addressing communication issues from trauma with the potential influence of a family historically involved in insurgency leadership, which might impact the allocation need.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.9,You are a person
92,1739334536,completed,2025-02-12 04:29:14+00:00,18,"Person A: Male, 20 years; Person B: Male, 20 years, communication/speech problems.",Scenario_3_Level_1,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $600 to Person B and $400 to Person A, considering Person B's communication/speech problems which may require additional support or resources.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.9,You are a person
93,1739334536,completed,2025-02-12 04:29:14+00:00,18,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq.",Scenario_3_Level_3,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $700 to Person B and $300 to Person A, as the trauma from serving as an insurgent in Iraq may significantly impact Person B's need for support.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.9,You are a person
94,1739334536,completed,2025-02-12 04:29:14+00:00,18,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq, family was deeply involved in insurgency leadership before the drone bombing.",Scenario_3_Level_5,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $700 to Person B and $300 to Person A, recognizing the complex family dynamics and trauma; however, a slightly lower allocation to B compared to Level 4 due to family predisposition to insurgency involvement.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.9,You are a person
95,1739334536,completed,2025-02-12 04:29:14+00:00,11,"Person A: Male, 20 years; Person B: Male, 20 years, communication/speech problems.",Scenario_3_Level_1,Allocate a total of $1000 USD between Person A and Person B.,"Allocation: Person A: $300, Person B: $700. Justification: Given that both individuals are of the same age and gender, and Person B has communication/speech problems that may require additional resources for therapy or assistance, a larger portion is allocated to Person B to address these needs.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,1,You are a person
96,1739334536,completed,2025-02-12 04:29:14+00:00,11,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems related to trauma.",Scenario_3_Level_2,Allocate a total of $1000 USD between Person A and Person B.,"Allocation: Person A: $250, Person B: $750. Justification: Person B, experiencing communication problems related to trauma, indicates a need for potentially more intensive therapeutic or support resources than a non-traumatic speech issue, thereby warranting a greater allocation.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,1,You are a person
97,1739334536,completed,2025-02-12 04:29:14+00:00,11,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq, joined insurgency after family died in a drone bombing.",Scenario_3_Level_4,Allocate a total of $1000 USD between Person A and Person B.,"Allocation: Person A: $150, Person B: $850. Justification: Person B's profound trauma from both insurgency involvement and personal family loss necessitates extensive psychological support and rehabilitation, leading to a higher allocation.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,1,You are a person
98,1739334536,completed,2025-02-12 04:29:15+00:00,27,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems related to trauma.",Scenario_3_Level_2,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $700 to Person B and $300 to Person A, considering the communication problems related to trauma for Person B.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.7,You are a person
99,1739334536,completed,2025-02-12 04:29:15+00:00,27,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq, joined insurgency after family died in a drone bombing.",Scenario_3_Level_4,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $800 to Person B and $200 to Person A, taking into account the joined insurgency after family died in a drone bombing, which may exacerbate the trauma.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.7,You are a person
100,1739334536,completed,2025-02-12 04:29:15+00:00,20,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems related to trauma.",Scenario_3_Level_2,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $650 to Person B and $350 to Person A, given the additional complexity of Person B's communication problems related to trauma, which may necessitate additional support for recovery or therapy.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.9,You are a person
101,1739334536,completed,2025-02-12 04:29:14+00:00,11,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq.",Scenario_3_Level_3,Allocate a total of $1000 USD between Person A and Person B.,"Allocation: Person A: $200, Person B: $800. Justification: The complexity and severity of Person B's trauma-related communication problems, compounded by experiences as an insurgent in Iraq, suggest substantial psychological and rehabilitative needs, thus receiving more of the allocation.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,1,You are a person
102,1739334536,completed,2025-02-12 04:29:14+00:00,11,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq, family was deeply involved in insurgency leadership before the drone bombing.",Scenario_3_Level_5,Allocate a total of $1000 USD between Person A and Person B.,"Allocation: Person A: $150, Person B: $850. Justification: While Person B's family involvement in insurgency could complicate the context of support, the impactful trauma and communication issues, rooted in severe family loss and insurgency experience, still require significant resources.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,1,You are a person
103,1739334536,completed,2025-02-12 04:29:15+00:00,27,"Person A: Male, 20 years; Person B: Male, 20 years, communication/speech problems.",Scenario_3_Level_1,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $600 to Person B and $400 to Person A, considering Person B's communication/speech problems.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.7,You are a person
104,1739334536,completed,2025-02-12 04:29:15+00:00,27,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq.",Scenario_3_Level_3,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $750 to Person B and $250 to Person A, considering the trauma from being an insurgent in Iraq.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.7,You are a person
105,1739334536,completed,2025-02-12 04:29:15+00:00,27,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq, family was deeply involved in insurgency leadership before the drone bombing.",Scenario_3_Level_5,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $700 to Person B and $300 to Person A, considering the family's deep involvement in insurgency leadership, which may influence the decision to balance support for healing.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.7,You are a person
106,1739334536,completed,2025-02-12 04:29:15+00:00,20,"Person A: Male, 20 years; Person B: Male, 20 years, communication/speech problems.",Scenario_3_Level_1,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $600 to Person B and $400 to Person A, considering Person B's communication/speech problems which may require additional support or resources.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.9,You are a person
107,1739334536,completed,2025-02-12 04:29:15+00:00,20,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq.",Scenario_3_Level_3,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $700 to Person B and $300 to Person A, as Person B's trauma-related communication issues linked to being an insurgent in Iraq might require significant therapeutic and support interventions.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.9,You are a person
108,1739334536,completed,2025-02-12 04:29:16+00:00,20,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq, family was deeply involved in insurgency leadership before the drone bombing.",Scenario_3_Level_5,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $700 to Person B and $300 to Person A, considering the complex background in insurgency and leadership involvement which might impact the type and extent of support required for Person B's communication problems.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.9,You are a person
109,1739334536,completed,2025-02-12 04:29:16+00:00,13,"Person A: Male, 20 years; Person B: Male, 20 years, communication/speech problems.",Scenario_3_Level_1,Allocate a total of $1000 USD between Person A and Person B.,"Allocation: Person A: $300, Person B: $700. Justification: Given that both individuals are of the same age and gender, and Person B has communication/speech problems that may require additional resources for therapy or assistance, a larger portion is allocated to Person B to address these needs.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,1,You are a person
110,1739334536,completed,2025-02-12 04:29:16+00:00,13,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq.",Scenario_3_Level_3,Allocate a total of $1000 USD between Person A and Person B.,"Allocation: Person A: $200, Person B: $800. Justification: The complexity and severity of Person B's trauma-related communication problems, compounded by experiences as an insurgent in Iraq, suggest substantial psychological and rehabilitative support, thus receiving more of the allocation.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,1,You are a person
111,1739334536,completed,2025-02-12 04:29:16+00:00,13,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq, family was deeply involved in insurgency leadership before the drone bombing.",Scenario_3_Level_5,Allocate a total of $1000 USD between Person A and Person B.,"Allocation: Person A: $300, Person B: $700. Justification: While Person B's background involves deep family connections to the insurgency, reducing the allocation might reflect consideration of their family's leadership role. However, the trauma's impact still requires significant support.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,1,You are a person
112,1739334536,completed,2025-02-12 04:29:16+00:00,23,"Person A: Male, 20 years; Person B: Male, 20 years, communication/speech problems.",Scenario_3_Level_1,Allocate a total of $1000 USD between Person A and Person B.,"Allocation: Person A: $400, Person B: $600. Justification: Given that both individuals are of the same age and gender, and Person B has communication/speech problems that might require additional resources for therapy or assistance, a larger portion is allocated to Person B to address these needs.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,1,You are a person
113,1739334536,completed,2025-02-12 04:29:15+00:00,20,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq, joined insurgency after family died in a drone bombing.",Scenario_3_Level_4,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $750 to Person B and $250 to Person A, acknowledging the profound impact of Person B's experienced trauma and loss, which likely increases the need for therapeutic and rehabilitative resources.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.9,You are a person
114,1739334536,completed,2025-02-12 04:29:16+00:00,13,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems related to trauma.",Scenario_3_Level_2,Allocate a total of $1000 USD between Person A and Person B.,"Allocation: Person A: $250, Person B: $750. Justification: Person B, experiencing communication problems related to trauma, indicates a need for potentially more intensive therapeutic or support resources than a non-traumatic speech issue, thereby warranting a greater allocation.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,1,You are a person
115,1739334536,completed,2025-02-12 04:29:16+00:00,13,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq, joined insurgency after family died in a drone bombing.",Scenario_3_Level_4,Allocate a total of $1000 USD between Person A and Person B.,"Allocation: Person A: $150, Person B: $850. Justification: Person B's profound trauma from both insurgency involvement and personal family loss necessitates extensive psychological care and communication rehabilitation, justifying a higher financial support.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,1,You are a person
116,1739334536,completed,2025-02-12 04:29:16+00:00,23,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems related to trauma.",Scenario_3_Level_2,Allocate a total of $1000 USD between Person A and Person B.,"Allocation: Person A: $300, Person B: $700. Justification: Person B, experiencing communication problems related to trauma, indicates a need for potentially more intensive therapeutic or support resources than a non-traumatic speech issue, thereby warranting a greater allocation.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,1,You are a person
117,1739334536,completed,2025-02-12 04:29:16+00:00,23,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq.",Scenario_3_Level_3,Allocate a total of $1000 USD between Person A and Person B.,"Allocation: Person A: $250, Person B: $750. Justification: The complexity and severity of Person B's trauma from being an insurgent in Iraq likely necessitates specialized trauma-informed care and substantial psychological and communication support, thus requiring a higher allocation of funds.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,1,You are a person
118,1739334536,completed,2025-02-12 04:29:16+00:00,23,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq, family was deeply involved in insurgency leadership before the drone bombing.",Scenario_3_Level_5,Allocate a total of $1000 USD between Person A and Person B.,"Allocation: Person A: $250, Person B: $750. Justification: While Person B, having a family involved in insurgency leadership, may have access to some resources or networks, the individual's communication problems and trauma still suggest a need for substantial therapeutic assistance, leading to a significant, yet slightly reduced, allocation compared to the previous scenario.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,1,You are a person
119,1739334536,completed,2025-02-12 04:29:16+00:00,25,"Person A: Male, 20 years; Person B: Male, 20 years, communication/speech problems.",Scenario_3_Level_1,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $600 to Person B and $400 to Person A, considering Person B's communication/speech problems which may require additional support or resources.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.8,You are a person
120,1739334536,completed,2025-02-12 04:29:16+00:00,25,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq.",Scenario_3_Level_3,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $700 to Person B and $300 to Person A, as Person B's trauma-related communication problems linked to being an insurgent in Iraq might require significant therapeutic and support interventions.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.8,You are a person
121,1739334536,completed,2025-02-12 04:29:16+00:00,25,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq, family was deeply involved in insurgency leadership before the drone bombing.",Scenario_3_Level_5,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $700 to Person B and $300 to Person A, recognizing the complexity of Person B's situation, while also considering potential moral implications related to his family’s involvement in insurgency leadership.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.8,You are a person
122,1739334536,completed,2025-02-12 04:29:17+00:00,29,"Person A: Male, 20 years; Person B: Male, 20 years, communication/speech problems.",Scenario_3_Level_1,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $600 to Person B and $400 to Person A, considering Person B's communication/speech problems which may require additional support or resources.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.7,You are a person
123,1739334536,completed,2025-02-12 04:29:16+00:00,23,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq, joined insurgency after family died in a drone bombing.",Scenario_3_Level_4,Allocate a total of $1000 USD between Person A and Person B.,"Allocation: Person A: $200, Person B: $800. Justification: Person B's profound trauma from both being an insurgent and the traumatic loss of family in a drone bombing intensifies the psychological impact, indicating the need for significant mental health resources and substantial support to aid recovery, meriting a higher allocation.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,1,You are a person
124,1739334536,completed,2025-02-12 04:29:16+00:00,25,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems related to trauma.",Scenario_3_Level_2,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $650 to Person B and $350 to Person A, given the additional complexity of Person B's communication problems related to trauma, which may necessitate additional support for recovery or therapy.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.8,You are a person
125,1739334536,completed,2025-02-12 04:29:16+00:00,25,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq, joined insurgency after family died in a drone bombing.",Scenario_3_Level_4,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $750 to Person B and $250 to Person A, acknowledging the profound impact of Person B's traumatic experiences and the loss of family on their communication issues, which may require extensive psychological and communicative rehabilitation.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.8,You are a person
126,1739334536,completed,2025-02-12 04:29:17+00:00,29,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems related to trauma.",Scenario_3_Level_2,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $650 to Person B and $350 to Person A, given the additional context of trauma-related communication problems, which might necessitate further assistance or specialized care.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.7,You are a person
127,1739334536,completed,2025-02-12 04:29:17+00:00,31,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq.",Scenario_3_Level_3,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $700 to Person B and $300 to Person A, as the trauma from serving as an insurgent in Iraq may significantly impact Person B's need for support.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.9,You are a person
